pid,size,color,brand,rrp,mainCategory,category,subCategory,stock,releaseDate,zae,newSize,age
19977,2XL,schwarz,Nike,50.73,1,7,16,1,2017-11-21,1,2XL,
21270,2XL,schwarz,Nike,50.73,1,7,16,2,2017-10-01,1,2XL,
10415,2XL,schwarz,PUMA,50.73,1,7,16,3,2017-10-01,1,2XL,
18657,2XL,schwarz,adidas,50.73,1,7,17,1,2017-10-01,1,2XL,
10584,2XL,schwarz,Reusch,50.73,1,7,17,1,2017-10-01,1,2XL,
17180,2XL,schwarz,adidas,50.73,1,7,20,2,2017-10-01,1,2XL,
21936,2XL,rot,adidas,50.73,1,7,20,1,2017-10-01,1,2XL,
18499,2XL,rot,Nike,50.73,1,7,20,2,2017-11-20,1,2XL,
14032,2XL,blau,adidas,50.73,1,7,21,1,2017-10-01,1,2XL,
10439,2XL,schwarz,adidas,50.73,1,7,22,1,2017-10-01,1,2XL,
10990,2XL,schwarz,adidas,50.73,1,7,22,2,2017-10-23,1,2XL,
13185,2XL,schwarz,adidas,50.73,1,7,22,1,2017-10-01,1,2XL,
13441,2XL,schwarz,adidas,50.73,1,7,22,2,2017-10-01,1,2XL,
14164,2XL,schwarz,adidas,50.73,1,7,22,1,2017-10-01,1,2XL,
14606,2XL,blau,adidas,50.73,1,7,22,2,2017-10-01,1,2XL,
15762,2XL,blau,adidas,50.73,1,7,22,1,2017-10-01,1,2XL,
14134,2XL,rot,Nike,50.73,1,7,22,2,2017-10-01,1,2XL,
17683,2XL,blau,Nike,50.73,1,7,22,1,2017-10-01,1,2XL,
19649,2XL,blau,Nike,50.73,1,7,22,1,2017-11-21,1,2XL,
10337,2XL,schwarz,adidas,50.73,1,7,23,1,2017-10-23,1,2XL,
21218,2XL,weiss,adidas,50.73,1,7,23,1,2017-10-23,1,2XL,
20390,2XL,schwarz,Nike,50.73,1,7,23,1,2017-10-01,1,2XL,
11595,2XL,schwarz,adidas,50.73,1,7,25,1,2017-10-01,1,2XL,
12938,2XL,blau,adidas,50.73,1,7,25,1,2017-10-01,1,2XL,
14131,2XL,blau,adidas,50.73,1,7,25,1,2017-10-01,1,2XL,
20852,2XL,rot,adidas,50.73,1,7,25,1,2017-10-01,1,2XL,
10670,2XL,schwarz,adidas,50.73,1,7,28,1,2017-10-01,1,2XL,
14718,2XL,schwarz,adidas,50.73,1,7,41,1,2017-10-01,1,2XL,
20828,2XL,schwarz,adidas,50.73,15,16,,18,2017-11-16,1,2XL,
22195,2XL,schwarz,Nike,50.73,15,16,,2,2017-10-01,1,2XL,
11791,2XL,blau,adidas,57.08,1,7,14,1,2017-10-01,1,2XL,
14592,2XL,schwarz,adidas,57.08,1,7,14,1,2017-10-01,1,2XL,
22531,2XL,rot,adidas,57.08,1,7,14,1,2017-11-08,1,2XL,
20508,2XL,schwarz,Nike,57.08,1,7,14,4,2017-11-22,1,2XL,
10717,2XL,gruen,PUMA,57.08,1,7,14,3,2017-10-01,1,2XL,
16635,2XL,rot,PUMA,57.08,1,7,14,2,2017-10-01,1,2XL,
11957,2XL,grau,Nike,57.08,1,7,16,1,2017-10-01,1,2XL,
18307,2XL,rot,Nike,57.08,1,7,21,1,2017-10-01,1,2XL,
16172,2XL,rot,Nike,57.08,1,7,22,1,2017-10-01,1,2XL,
17218,2XL,schwarz,Nike,57.08,15,16,,1,2017-10-01,1,2XL,
17240,2XL,schwarz,PUMA,57.08,15,16,,1,2017-10-01,1,2XL,
10361,2XL,schwarz,Nike,57.08,15,33,,1,2017-10-01,1,2XL,
19843,2XL,rot,Nike,57.08,15,33,,1,2017-10-01,1,2XL,
11826,2XL,blau,adidas,63.43,1,7,14,2,2017-10-01,1,2XL,
12577,2XL,rot,adidas,63.43,1,7,14,7,2017-10-01,1,2XL,
16902,2XL,blau,adidas,63.43,1,7,14,2,2017-10-01,1,2XL,
18969,2XL,gruen,adidas,63.43,1,7,14,6,2017-10-01,1,2XL,
20463,2XL,blau,adidas,63.43,1,7,14,1,2017-10-01,1,2XL,
21405,2XL,schwarz,adidas,63.43,1,7,14,4,2017-10-01,1,2XL,
21980,2XL,schwarz,adidas,63.43,1,7,14,3,2017-10-01,1,2XL,
13198,2XL,rot,Nike,63.43,1,7,14,1,2017-10-01,1,2XL,
15064,2XL,grau,Nike,63.43,1,7,14,3,2017-10-01,1,2XL,
15306,2XL,blau,Nike,63.43,1,7,14,1,2017-10-01,1,2XL,
19505,2XL,schwarz,Nike,63.43,1,7,14,1,2017-10-01,1,2XL,
15413,2XL,schwarz,Nike,63.43,9,10,14,1,2017-10-01,1,2XL,
14264,2XL,schwarz,adidas,63.43,1,7,16,7,2017-10-01,1,2XL,
15053,2XL,weiss,adidas,63.43,1,7,16,3,2017-10-01,1,2XL,
17403,2XL,blau,adidas,63.43,1,7,16,1,2017-10-01,1,2XL,
21282,2XL,schwarz,adidas,63.43,1,7,16,1,2017-10-01,1,2XL,
19259,2XL,rot,adidas,63.43,1,7,17,1,2017-10-01,1,2XL,
16818,2XL,schwarz,Nike,63.43,1,7,22,3,2017-10-01,1,2XL,
18480,2XL,blau,Nike,63.43,1,7,22,1,2017-10-01,1,2XL,
13335,2XL,blau,PUMA,63.43,1,7,22,2,2017-10-01,1,2XL,
13669,2XL,blau,PUMA,63.43,1,7,22,1,2017-10-01,1,2XL,
14778,2XL,schwarz,PUMA,63.43,1,7,22,2,2017-10-01,1,2XL,
15044,2XL,rot,PUMA,63.43,1,7,22,3,2017-10-01,1,2XL,
20590,2XL,blau,PUMA,63.43,1,7,22,2,2017-10-01,1,2XL,
12056,2XL,grau,Nike,63.43,1,7,28,1,2017-10-01,1,2XL,
12397,2XL,gruen,Nike,63.43,1,7,28,1,2017-10-01,1,2XL,
18379,2XL,gruen,Nike,63.43,1,7,28,1,2017-10-01,1,2XL,
19013,2XL,schwarz,Nike,63.43,1,7,28,3,2017-10-01,1,2XL,
19547,2XL,pink,adidas,63.43,1,7,40,1,2017-10-01,1,2XL,
19992,2XL,schwarz,adidas,63.43,1,7,40,1,2017-10-01,1,2XL,
19245,2XL,weiss,Nike,63.43,15,16,,1,2017-10-01,1,2XL,
20303,2XL,schwarz,Nike,63.43,15,16,,7,2017-10-01,1,2XL,
10912,2XL,blau,Nike,69.78,1,7,14,1,2017-10-01,1,2XL,
11368,2XL,schwarz,Nike,69.78,1,7,14,1,2017-10-01,1,2XL,
12720,2XL,grau,Nike,69.78,1,7,14,2,2017-10-01,1,2XL,
13733,2XL,blau,Nike,69.78,1,7,14,2,2017-10-01,1,2XL,
14178,2XL,schwarz,Nike,69.78,1,7,14,14,2017-10-01,1,2XL,
15279,2XL,rot,Nike,69.78,1,7,14,4,2017-10-01,1,2XL,
16877,2XL,schwarz,Nike,69.78,1,7,14,3,2017-10-01,1,2XL,
17417,2XL,rot,Nike,69.78,1,7,14,1,2017-10-01,1,2XL,
19254,2XL,schwarz,Nike,69.78,1,7,14,1,2017-10-01,1,2XL,
20683,2XL,rot,Nike,69.78,1,7,14,1,2017-10-01,1,2XL,
20866,2XL,blau,Nike,69.78,1,7,14,1,2017-10-01,1,2XL,
13986,2XL,blau,Nike,69.78,1,7,16,1,2017-10-01,1,2XL,
15172,2XL,blau,Nike,69.78,1,7,16,2,2017-10-01,1,2XL,
22463,2XL,schwarz,Nike,69.78,1,7,16,3,2017-10-01,1,2XL,
21093,2XL,schwarz,Nike,69.78,1,7,17,1,2017-10-01,1,2XL,
12143,2XL,schwarz,adidas,69.78,1,7,20,3,2017-10-01,1,2XL,
18161,2XL,blau,adidas,69.78,1,7,20,1,2017-10-01,1,2XL,
21888,2XL,schwarz,adidas,69.78,1,7,20,1,2017-10-01,1,2XL,
21317,2XL,rot,Nike,69.78,1,7,22,2,2017-10-01,1,2XL,
12645,2XL,blau,adidas,69.78,1,7,31,8,2017-10-01,1,2XL,
12683,2XL,schwarz,adidas,69.78,1,7,31,5,2017-10-01,1,2XL,
20219,2XL,rot,adidas,69.78,1,7,31,1,2017-10-01,1,2XL,
14651,2XL,rot,adidas,76.13,1,7,14,1,2017-10-01,1,2XL,
17672,2XL,blau,adidas,76.13,1,7,14,1,2017-10-01,1,2XL,
22878,2XL,schwarz,adidas,76.13,1,7,14,1,2017-10-23,1,2XL,
18621,2XL,schwarz,adidas,76.13,1,7,20,1,2017-10-01,1,2XL,
10414,2XL,schwarz,adidas,76.13,1,7,22,2,2017-10-01,1,2XL,
11286,2XL,blau,adidas,76.13,1,7,22,1,2017-10-01,1,2XL,
17797,2XL,schwarz,adidas,76.13,1,7,22,3,2017-10-01,1,2XL,
21553,2XL,schwarz,adidas,76.13,1,7,22,2,2017-10-01,1,2XL,
11583,2XL,grau,Nike,76.13,1,7,22,1,2017-10-01,1,2XL,
12207,2XL,rot,Nike,76.13,1,7,22,1,2017-10-01,1,2XL,
16466,2XL,blau,Nike,76.13,1,7,22,4,2017-10-01,1,2XL,
20748,2XL,schwarz,Nike,76.13,1,7,22,9,2017-10-01,1,2XL,
15765,2XL,grau,PUMA,76.13,1,7,22,1,2017-10-01,1,2XL,
21794,2XL,schwarz,PUMA,76.13,1,7,22,1,2017-10-01,1,2XL,
12230,"47,5",schwarz,Nike,82.48,1,2,3,3,2017-10-01,1,2XL,
16780,"47,5",schwarz,Nike,82.48,1,2,3,1,2017-10-01,1,2XL,
12463,2XL,rot,adidas,82.48,1,7,14,1,2017-10-01,1,2XL,
16132,2XL,schwarz,adidas,82.48,1,7,14,2,2017-10-01,1,2XL,
11205,2XL,schwarz,Nike,82.48,1,7,22,1,2017-10-01,1,2XL,
15220,2XL,schwarz,Nike,82.48,1,7,22,1,2017-10-01,1,2XL,
13284,2XL,schwarz,Nike,82.48,1,7,31,11,2017-10-01,1,2XL,
14815,2XL,gruen,Nike,82.48,1,7,31,1,2017-10-01,1,2XL,
15141,2XL,rot,Nike,82.48,1,7,31,4,2017-10-01,1,2XL,
21858,2XL,blau,Nike,82.48,1,7,31,8,2017-10-01,1,2XL,
11787,"47,5",orange,Nike,88.83,1,2,3,1,2017-10-01,1,2XL,
22169,48,schwarz,adidas,88.83,1,2,5,1,2017-10-01,1,2XL,
22169,48 2/3,schwarz,adidas,88.83,1,2,5,2,2017-10-01,1,2XL,
10421,"47,5",schwarz,Nike,95.18,1,2,3,1,2017-10-01,1,2XL,
17255,"47,5",blau,Nike,95.18,1,2,3,1,2017-10-01,1,2XL,
21264,"47,5",blau,Nike,95.18,1,2,3,1,2017-10-01,1,2XL,
21308,"47,5",rot,Nike,95.18,1,2,3,4,2017-10-01,1,2XL,
22869,"47,5",weiss,Nike,95.18,1,2,3,1,2017-10-01,1,2XL,
11293,2XL,rot,adidas,95.18,1,7,31,3,2017-10-01,1,2XL,
11807,2XL,blau,adidas,95.18,1,7,31,1,2017-10-01,1,2XL,
16227,2XL,blau,adidas,95.18,1,7,31,1,2017-10-01,1,2XL,
17771,2XL,schwarz,adidas,95.18,1,7,31,10,2017-10-01,1,2XL,
19851,2XL,blau,adidas,95.18,1,7,31,5,2017-10-01,1,2XL,
20604,2XL,rot,adidas,95.18,1,7,31,1,2017-10-01,1,2XL,
22651,2XL,gruen,adidas,95.18,1,7,31,1,2017-10-01,1,2XL,
13817,2XL,rot,Nike,95.18,1,7,31,2,2017-10-01,1,2XL,
14228,2XL,schwarz,Nike,95.18,1,7,31,2,2017-10-01,1,2XL,
18015,2XL,blau,Nike,95.18,1,7,31,2,2017-10-01,1,2XL,
11175,48,gelb,adidas,101.53,1,2,3,1,2017-10-01,1,2XL,
11215,48,schwarz,adidas,101.53,1,2,3,1,2017-10-01,1,2XL,
21114,2XL,blau,adidas,101.53,1,7,20,1,2017-10-01,1,2XL,
17026,2XL,weiss,Nike,101.53,1,7,31,1,2017-11-21,1,2XL,
19727,2XL,schwarz,Uhlsport,101.53,1,7,34,1,2017-10-01,1,2XL,
11395,2XL,schwarz,adidas,107.88,1,7,31,1,2017-10-01,1,2XL,
13508,2XL,blau,adidas,107.88,1,7,31,1,2017-10-01,1,2XL,
15326,2XL,gruen,adidas,107.88,1,7,31,1,2017-10-01,1,2XL,
21799,2XL,rot,adidas,107.88,1,7,31,1,2017-10-01,1,2XL,
11878,48,rot,adidas,114.23,1,2,3,1,2017-10-01,1,2XL,
18559,48,schwarz,adidas,114.23,1,2,3,1,2017-11-15,1,2XL,
19150,48,schwarz,adidas,114.23,1,2,3,1,2017-11-23,1,2XL,
11671,"47,5",blau,Nike,114.23,1,2,3,1,2017-10-01,1,2XL,
12698,"47,5",schwarz,Nike,114.23,1,2,3,3,2017-10-01,1,2XL,
13428,"47,5",blau,Nike,114.23,1,2,3,1,2017-10-01,1,2XL,
13607,"47,5",schwarz,Nike,114.23,1,2,3,1,2017-10-01,1,2XL,
15051,"47,5",rot,Nike,114.23,1,2,3,2,2017-10-01,1,2XL,
15277,"47,5",blau,Nike,114.23,1,2,3,1,2017-10-01,1,2XL,
16602,"47,5",schwarz,Nike,114.23,1,2,3,2,2017-10-01,1,2XL,
20614,"47,5",schwarz,Nike,114.23,1,2,3,2,2017-10-01,1,2XL,
20705,"47,5",weiss,Nike,114.23,1,2,3,1,2017-10-01,1,2XL,
21224,"47,5",blau,Nike,114.23,1,2,3,1,2017-10-01,1,2XL,
17887,48,schwarz,adidas,114.23,1,2,5,1,2017-11-24,1,2XL,
16210,48,schwarz,adidas,114.23,1,2,6,1,2017-11-16,1,2XL,
21206,2XL,schwarz,adidas,114.23,1,7,26,1,2017-10-20,1,2XL,
19582,2XL,blau,PUMA,114.23,1,7,26,1,2017-10-01,1,2XL,
13935,2XL,gelb,Nike,114.23,1,7,31,4,2017-10-01,1,2XL,
16640,2XL,schwarz,Nike,114.23,1,7,31,10,2017-10-01,1,2XL,
18749,2XL,rot,Nike,114.23,1,7,31,2,2017-10-01,1,2XL,
11877,48,schwarz,adidas,126.93,1,2,3,2,2017-10-01,1,2XL,
11877,48 2/3,schwarz,adidas,126.93,1,2,3,1,2017-10-01,1,2XL,
14054,"48,5",schwarz,Nike,126.93,1,2,3,1,2017-10-01,1,2XL,
10575,48 2/3,schwarz,adidas,126.93,1,2,4,1,2017-10-01,1,2XL,
21738,48,schwarz,adidas,126.93,1,2,6,2,2017-10-01,1,2XL,
21738,48 2/3,schwarz,adidas,126.93,1,2,6,1,2017-10-01,1,2XL,
19351,2XL,schwarz,Nike,126.93,1,7,20,1,2017-10-01,1,2XL,
13690,2XL,schwarz,Uhlsport,126.93,1,7,26,1,2017-10-01,1,2XL,
11669,2XL,rot,adidas,139.63,1,7,31,1,2017-10-01,1,2XL,
14438,2XL,weiss,adidas,139.63,1,7,31,1,2017-10-01,1,2XL,
15057,2XL,blau,adidas,139.63,1,7,31,1,2017-10-01,1,2XL,
22758,2XL,schwarz,adidas,139.63,1,7,31,1,2017-10-01,1,2XL,
11669,2XL/T,rot,adidas,139.63,1,7,31,1,2017-10-01,1,2XL,
10064,48,rot,adidas,165.03,1,2,3,1,2017-10-01,1,2XL,
15756,"47,5",rot,Nike,165.03,1,2,3,1,2017-10-01,1,2XL,
16287,"47,5",weiss,Nike,165.03,1,2,3,1,2017-10-01,1,2XL,
17140,48,schwarz,adidas,165.03,1,2,5,1,2017-10-01,1,2XL,
17140,48 2/3,schwarz,adidas,165.03,1,2,5,1,2017-10-01,1,2XL,
12703,48,schwarz,adidas,165.03,1,2,6,1,2017-10-01,1,2XL,
12703,48 2/3,schwarz,adidas,165.03,1,2,6,1,2017-10-01,1,2XL,
15603,48,schwarz,adidas,190.43,1,2,3,1,2017-11-17,1,2XL,
19671,48 2/3,schwarz,adidas,190.43,1,2,3,1,2017-10-01,1,2XL,
13076,48,weiss,adidas,203.13,1,2,6,1,2017-11-24,1,2XL,
11227,"47,5",rot,Nike,215.83,1,2,3,1,2017-10-01,1,2XL,
11247,"47,5",rot,Nike,215.83,1,2,3,2,2017-10-01,1,2XL,
11600,"47,5",blau,Nike,215.83,1,2,3,1,2017-10-01,1,2XL,
12690,"47,5",schwarz,Nike,215.83,1,2,3,2,2017-10-01,1,2XL,
21891,"47,5",blau,Nike,215.83,1,2,3,1,2017-10-01,1,2XL,
14704,48,schwarz,adidas,253.93,1,2,3,1,2017-10-01,1,2XL,
10416,48,schwarz,adidas,279.33,1,2,3,1,2017-10-01,1,2XL,
19272,48,schwarz,adidas,279.33,1,2,3,1,2017-11-15,1,2XL,
17029,"47,5",schwarz,Nike,279.33,1,2,3,1,2017-10-01,1,2XL,
17124,"47,5",rot,Nike,279.33,1,2,3,1,2017-10-01,1,2XL,
17778,"47,5",orange,Nike,279.33,1,2,3,1,2017-10-01,1,2XL,
19280,"47,5",schwarz,Nike,279.33,1,2,3,1,2017-10-01,1,2XL,
19579,"47,5",blau,Nike,279.33,1,2,3,3,2017-10-01,1,2XL,
19937,"47,5",rot,Nike,279.33,1,2,3,3,2017-10-01,1,2XL,
17124,"48,5",rot,Nike,279.33,1,2,3,1,2017-10-01,1,2XL,
17636,"48,5",blau,Nike,279.33,1,2,3,2,2017-10-01,1,2XL,
19089,48,schwarz,adidas,279.33,1,2,39,1,2017-10-01,1,2XL,
14182,"47,5",rot,Nike,304.73,1,2,3,1,2017-10-01,1,2XL,
19225,"47,5",weiss,Nike,304.73,1,2,3,1,2017-10-01,1,2XL,
19318,"47,5",schwarz,Nike,304.73,1,2,3,1,2017-10-01,1,2XL,
11078,48,rot,adidas,317.43,1,2,3,2,2017-10-01,1,2XL,
15311,48,rot,adidas,317.43,1,2,3,1,2017-10-01,1,2XL,
18844,48,schwarz,adidas,317.43,1,2,3,1,2017-10-01,1,2XL,
13567,"47,5",schwarz,Nike,368.23,1,2,3,1,2017-10-01,1,2XL,
13612,"47,5",schwarz,Nike,368.23,1,2,3,1,2017-10-01,1,2XL,
14347,"47,5",blau,Nike,368.23,1,2,3,1,2017-10-01,1,2XL,
20581,"47,5",blau,Nike,368.23,1,2,3,1,2017-10-01,1,2XL,
22236,48,gold,adidas,380.93,1,2,3,2,2017-11-21,1,2XL,
13630,48 2/3,weiss,adidas,380.93,1,2,3,1,2018-01-17,1,2XL,
15095,48 2/3,blau,adidas,380.93,1,2,3,1,2017-10-01,1,2XL,
19337,48 2/3,weiss,adidas,419.03,1,2,3,1,2017-10-01,1,2XL,
15289,10,schwarz,Jako,18.98,1,7,8,2,2017-10-01,1,3XL,
21801,3XL,blau,Erima,20.25,1,7,25,1,2017-10-01,1,3XL,
12264,3XL,schwarz,PUMA,22.79,1,7,8,1,2017-10-01,1,3XL,
22707,3XL,weiss,PUMA,22.79,1,7,8,1,2017-10-01,1,3XL,
14720,3XL,schwarz,PUMA,25.33,1,7,8,1,2017-10-01,1,3XL,
10692,3XL,schwarz,adidas,25.33,1,7,25,1,2017-10-24,1,3XL,
10645,3XL,weiss,adidas,29.14,1,7,21,4,2017-10-01,1,3XL,
16423,3XL,weiss,adidas,29.14,1,7,21,1,2017-10-01,1,3XL,
21372,3XL,schwarz,PUMA,31.68,1,7,16,1,2017-10-01,1,3XL,
19119,28 (3XL),blau,Jako,35.49,1,7,16,1,2017-10-01,1,3XL,
11706,3XL,schwarz,Jako,35.49,1,7,16,2,2017-10-01,1,3XL,
17795,3XL,blau,adidas,35.49,1,7,22,1,2017-10-24,1,3XL,
14328,3XL,schwarz,adidas,38.03,1,7,16,1,2017-10-21,1,3XL,
22343,3XL,blau,adidas,38.03,1,7,25,1,2017-10-01,1,3XL,
12213,3XL,rot,Jako,41.84,1,7,22,1,2017-10-01,1,3XL,
20898,3XL,schwarz,adidas,44.38,1,7,14,1,2017-11-08,1,3XL,
22706,3XL,rot,adidas,44.38,1,7,14,1,2017-11-08,1,3XL,
20970,3XL,schwarz,PUMA,44.38,1,7,16,1,2017-10-01,1,3XL,
20450,3XL,schwarz,Jako,44.38,1,7,17,1,2017-10-01,1,3XL,
20554,3XL,blau,Erima,44.38,1,7,23,10,2017-10-01,1,3XL,
19051,3XL,schwarz,Jako,46.92,1,7,22,1,2017-10-01,1,3XL,
16976,3XL,schwarz,Jako,48.19,1,7,16,4,2017-10-01,1,3XL,
20069,3XL,schwarz,Jako,48.19,1,7,22,1,2017-10-01,1,3XL,
14991,3XL,gruen,PUMA,50.73,1,7,14,1,2017-10-01,1,3XL,
17570,3XL,rot,PUMA,50.73,1,7,14,3,2017-10-01,1,3XL,
21802,3XL,blau,PUMA,50.73,1,7,14,1,2017-10-01,1,3XL,
16597,3XL,blau,adidas,50.73,1,7,16,2,2017-10-01,1,3XL,
17321,3XL,schwarz,adidas,50.73,1,7,16,1,2017-10-27,1,3XL,
18184,3XL,schwarz,adidas,50.73,1,7,16,1,2017-10-01,1,3XL,
18560,3XL,blau,adidas,50.73,1,7,16,1,2017-10-01,1,3XL,
19760,3XL,schwarz,adidas,50.73,1,7,16,5,2017-10-01,1,3XL,
12893,3XL,rot,Jako,50.73,1,7,20,1,2017-10-01,1,3XL,
12183,3XL,rot,PUMA,50.73,1,7,20,1,2017-10-01,1,3XL,
14164,3XL,schwarz,adidas,50.73,1,7,22,1,2017-10-01,1,3XL,
14606,3XL,blau,adidas,50.73,1,7,22,1,2017-10-01,1,3XL,
15762,3XL,blau,adidas,50.73,1,7,22,3,2017-10-01,1,3XL,
12111,3XL,blau,adidas,50.73,1,7,23,1,2017-10-23,1,3XL,
14092,3XL,schwarz,PUMA,57.08,1,7,20,1,2017-10-01,1,3XL,
18356,3XL,blau,adidas,63.43,1,7,14,4,2017-10-01,1,3XL,
10514,3XL,schwarz,adidas,63.43,1,7,22,1,2017-10-19,1,3XL,
15044,3XL,rot,PUMA,63.43,1,7,22,1,2017-10-01,1,3XL,
11411,3XL,schwarz,PUMA,63.43,15,33,,1,2017-10-01,1,3XL,
12143,3XL,schwarz,adidas,69.78,1,7,20,2,2017-10-01,1,3XL,
18161,3XL,blau,adidas,69.78,1,7,20,1,2017-10-01,1,3XL,
18621,3XL/T,schwarz,adidas,76.13,1,7,20,1,2017-10-01,1,3XL,
10414,3XL,schwarz,adidas,76.13,1,7,22,1,2017-10-01,1,3XL,
17797,3XL,schwarz,adidas,76.13,1,7,22,1,2017-10-01,1,3XL,
12463,3XL,rot,adidas,82.48,1,7,14,1,2017-10-01,1,3XL,
13058,3XL,blau,adidas,82.48,1,7,14,1,2017-10-01,1,3XL,
14363,11,schwarz,Erima,114.23,1,7,26,1,2017-10-01,1,3XL,
10961,3XL,schwarz,Jako,126.93,1,7,26,1,2017-10-01,1,3XL,
11669,3XL,rot,adidas,139.63,1,7,31,3,2017-10-01,1,3XL,
11706,4XL,schwarz,Jako,35.49,1,7,16,1,2017-10-01,1,4XL,
17985,4XL,schwarz,Jako,35.49,1,7,16,2,2017-10-01,1,4XL,
22522,4XL,grau,Jako,38.03,1,7,16,1,2017-10-01,1,4XL,
16627,30 (5XL),schwarz,Jako,44.38,1,7,16,1,2017-10-01,1,5XL,
10368,5 ( 43-46 ),schwarz,Jako,6.28,1,7,11,1,2017-10-01,1,L,
17447,5 ( 43-46 ),weiss,Jako,6.28,1,7,11,1,2017-10-01,1,L,
18824,5 ( 43-46 ),grau,Jako,6.28,1,7,11,1,2017-10-01,1,L,
21714,5 ( 43-46 ),weiss,Jako,6.28,1,7,11,1,2017-10-01,1,L,
16971,3 ( 41-43 ),schwarz,Erima,7.55,1,7,13,22,2017-10-01,1,L,
10410,5 ( 43-46 ),weiss,Jako,8.82,1,7,11,7,2017-10-01,1,L,
14081,5 ( 43-46 ),schwarz,Jako,8.82,1,7,11,4,2017-10-01,1,L,
10276,L ( 42-46 ),gruen,Nike,8.82,1,7,12,2,2017-10-01,1,L,
11913,L ( 42-46 ),rot,Nike,8.82,1,7,12,9,2017-10-01,1,L,
13847,L ( 42-46 ),blau,Nike,8.82,1,7,12,3,2017-10-01,1,L,
14854,L ( 42-46 ),blau,Nike,8.82,1,7,12,13,2017-10-01,1,L,
21291,L ( 42-46 ),schwarz,Nike,8.82,1,7,12,36,2017-10-01,1,L,
22012,L ( 42-46 ),weiss,Nike,8.82,1,7,12,14,2017-10-01,1,L,
22605,L ( 42-46 ),gelb,Nike,8.82,1,7,12,2,2017-10-01,1,L,
13628,L/XL ( 39-47 ),blau,Nike,8.82,1,7,12,1,2017-10-01,1,L,
10987,4 ( 43-45 ),schwarz,adidas,10.09,1,7,13,1,2017-10-01,1,L,
11472,4 ( 43-45 ),blau,adidas,10.09,1,7,13,10,2017-10-01,1,L,
11509,4 ( 43-45 ),rot,adidas,10.09,1,7,13,1,2017-10-01,1,L,
11783,4 ( 43-45 ),gruen,adidas,10.09,1,7,13,1,2017-10-01,1,L,
12844,4 ( 43-45 ),schwarz,adidas,10.09,1,7,13,30,2017-10-19,1,L,
12937,4 ( 43-45 ),blau,adidas,10.09,1,7,13,3,2017-10-18,1,L,
12988,4 ( 43-45 ),schwarz,adidas,10.09,1,7,13,193,2017-10-01,1,L,
13124,4 ( 43-45 ),gelb,adidas,10.09,1,7,13,6,2017-10-01,1,L,
14259,4 ( 43-45 ),rot,adidas,10.09,1,7,13,122,2017-10-01,1,L,
14267,4 ( 43-45 ),orange,adidas,10.09,1,7,13,2,2017-10-19,1,L,
14388,4 ( 43-45 ),gruen,adidas,10.09,1,7,13,1,2017-10-19,1,L,
14850,4 ( 43-45 ),gelb,adidas,10.09,1,7,13,1,2017-10-19,1,L,
15027,4 ( 43-45 ),rot,adidas,10.09,1,7,13,2,2017-10-20,1,L,
15641,4 ( 43-45 ),rot,adidas,10.09,1,7,13,3,2017-10-01,1,L,
15822,4 ( 43-45 ),blau,adidas,10.09,1,7,13,4,2017-10-01,1,L,
16385,4 ( 43-45 ),weiss,adidas,10.09,1,7,13,68,2017-10-01,1,L,
17147,4 ( 43-45 ),blau,adidas,10.09,1,7,13,2,2017-10-18,1,L,
17225,4 ( 43-45 ),blau,adidas,10.09,1,7,13,2,2017-10-01,1,L,
20728,4 ( 43-45 ),orange,adidas,10.09,1,7,13,23,2017-10-01,1,L,
20926,4 ( 43-45 ),blau,adidas,10.09,1,7,13,16,2017-10-19,1,L,
21068,4 ( 43-45 ),gelb,adidas,10.09,1,7,13,9,2017-10-01,1,L,
21439,4 ( 43-45 ),blau,adidas,10.09,1,7,13,3,2017-10-01,1,L,
22128,4 ( 43-45 ),gruen,adidas,10.09,1,7,13,11,2017-10-01,1,L,
22294,4 ( 43-45 ),orange,adidas,10.09,1,7,13,1,2017-10-01,1,L,
22317,4 ( 43-45 ),blau,adidas,10.09,1,7,13,46,2017-10-01,1,L,
22379,4 ( 43-45 ),weiss,adidas,10.09,1,7,13,16,2017-10-19,1,L,
16216,L ( 42-46 ),weiss,Sport2000,10.09,9,10,11,8,2017-10-01,1,L,
16436,L ( 42-46 ),schwarz,Sport2000,10.09,9,10,11,34,2017-10-01,1,L,
20709,L ( 42-46 ),weiss,Sport2000,10.09,9,10,11,30,2017-10-01,1,L,
21974,L ( 42-46 ),schwarz,Sport2000,10.09,9,10,11,20,2017-10-01,1,L,
22144,L ( 42-46 ),schwarz,Sport2000,10.09,9,10,11,30,2017-10-01,1,L,
22308,L ( 42-46 ),weiss,Sport2000,10.09,9,10,11,6,2017-10-01,1,L,
11406,5 ( 43-46 ),blau,Jako,10.09,1,7,13,1,2017-10-01,1,L,
11422,5 ( 43-46 ),weiss,Jako,10.09,1,7,13,1,2017-10-01,1,L,
14776,5 ( 43-46 ),gelb,Jako,10.09,1,7,13,2,2017-10-01,1,L,
15282,5 ( 43-46 ),schwarz,Jako,10.09,1,7,13,28,2017-10-01,1,L,
15988,5 ( 43-46 ),blau,Jako,10.09,1,7,13,2,2017-10-01,1,L,
17087,5 ( 43-46 ),blau,Jako,10.09,1,7,13,27,2017-10-01,1,L,
17207,5 ( 43-46 ),gruen,Jako,10.09,1,7,13,1,2017-10-01,1,L,
